"Date","Movement","Anger","Anticipation","Disgust","Fear","Joy","Sadness","Surprise","Trust","Negative","Positive"
"2015-06-17",0,18,15,16,23,8,15,6,15,35,29
"2015-06-18",0,8,10,3,14,6,5,3,24,21,36
"2015-06-19",1,13,12,7,23,7,11,7,10,31,17
"2015-06-22",0,10,15,5,19,14,7,6,22,21,39
"2015-06-23",0,19,10,13,21,3,10,7,13,29,23
"2015-06-24",1,6,19,3,11,10,4,6,16,15,25
"2015-06-25",1,9,11,6,14,8,8,6,17,18,24
"2015-06-26",0,11,4,2,19,5,8,4,7,18,14
"2015-06-29",1,9,11,4,14,5,12,6,11,19,16
"2015-06-30",0,14,15,9,18,8,11,6,18,27,19
"2015-07-01",0,14,8,9,17,7,12,7,19,32,30
"2015-07-02",1,13,10,6,14,3,8,2,15,22,19
"2015-07-06",1,17,12,12,26,10,16,5,14,33,19
"2015-07-07",0,11,8,8,19,8,14,7,14,29,15
"2015-07-08",1,9,9,3,15,8,10,5,20,23,19
"2015-07-09",0,12,11,6,12,11,9,5,13,23,22
"2015-07-10",0,13,10,5,14,4,7,4,12,20,22
"2015-07-13",0,16,16,11,19,14,6,8,25,25,32
"2015-07-14",0,10,6,7,15,5,9,5,14,21,23
"2015-07-15",1,13,11,10,17,9,8,9,22,22,23
"2015-07-16",0,5,18,4,21,13,7,10,23,28,37
"2015-07-17",1,11,11,3,17,8,8,4,11,20,27
"2015-07-20",0,7,10,10,20,4,8,6,13,26,23
"2015-07-21",1,14,13,8,21,7,16,7,17,28,25
"2015-07-22",1,8,9,6,14,5,10,3,19,21,22
"2015-07-23",1,13,7,4,20,8,12,5,14,19,24
"2015-07-24",1,17,9,8,18,6,11,5,12,26,21
"2015-07-27",1,9,7,5,18,6,9,2,13,22,24
"2015-07-28",0,8,12,11,18,8,12,3,12,25,26
"2015-07-29",0,10,13,9,17,9,6,7,24,20,22
"2015-07-30",0,14,13,11,17,8,10,4,19,26,25
"2015-07-31",1,12,13,7,20,6,11,8,18,24,24
"2015-08-03",1,20,13,9,26,8,14,6,17,25,24
"2015-08-04",1,10,11,7,17,8,6,4,20,24,31
"2015-08-05",1,15,15,12,24,12,17,10,22,25,27
"2015-08-06",1,21,13,14,29,6,21,5,24,35,32
"2015-08-07",1,17,17,9,30,6,15,7,16,34,26
"2015-08-10",0,9,11,4,13,6,11,5,9,23,20
"2015-08-11",1,8,10,1,16,12,13,4,16,19,27
"2015-08-12",0,8,9,9,19,11,12,9,16,27,22
"2015-08-13",0,13,12,8,21,6,11,4,11,32,23
"2015-08-14",0,8,9,3,16,5,5,4,28,15,26
"2015-08-17",0,22,12,12,28,7,18,8,14,34,24
"2015-08-18",1,9,15,4,13,8,7,7,18,20,24
"2015-08-19",1,9,11,6,19,6,16,7,18,34,32
"2015-08-20",1,8,6,2,20,4,8,6,12,24,17
"2015-08-21",1,11,12,5,21,4,9,5,12,21,21
"2015-08-24",1,12,7,6,18,1,10,4,11,26,17
"2015-08-25",1,17,11,8,27,6,20,5,14,29,20
"2015-08-26",0,6,11,3,7,9,8,7,9,20,19
"2015-08-27",0,14,7,10,17,3,10,4,18,28,17
"2015-08-28",1,19,16,9,29,10,16,7,26,33,30
"2015-08-31",1,17,13,6,19,7,13,4,15,29,21
"2015-09-01",1,15,15,8,16,8,13,3,13,23,20
"2015-09-02",0,9,10,4,17,3,12,5,13,25,17
"2015-09-03",0,7,6,9,15,5,13,1,13,27,22
"2015-09-04",1,8,4,6,12,5,9,4,16,21,20
"2015-09-08",0,7,8,4,16,4,6,2,12,15,16
"2015-09-09",1,11,11,5,17,5,11,4,19,25,23
"2015-09-10",0,20,16,10,17,9,19,3,24,29,29
"2015-09-11",0,14,6,6,20,3,6,0,11,24,24
"2015-09-14",1,16,13,6,18,8,13,6,16,33,22
"2015-09-15",0,7,10,3,14,9,11,5,16,19,27
"2015-09-16",0,10,17,8,10,9,9,6,22,29,31
"2015-09-17",1,11,15,5,18,8,9,5,15,18,26
"2015-09-18",1,12,7,3,16,2,6,4,15,19,23
"2015-09-21",0,12,8,5,19,7,13,4,12,23,22
"2015-09-22",1,15,11,8,20,2,14,5,12,27,23
"2015-09-23",1,10,6,6,14,2,9,3,7,16,15
"2015-09-24",1,10,8,7,14,6,8,2,12,18,15
"2015-09-25",0,8,11,5,8,2,8,4,8,15,13
"2015-09-28",1,13,16,3,11,7,6,6,15,22,28
"2015-09-29",0,9,11,3,13,4,7,3,17,21,22
"2015-09-30",0,10,11,7,13,3,11,4,12,23,18
"2015-10-01",1,10,5,7,15,3,10,5,8,19,12
"2015-10-02",0,18,15,8,25,5,14,5,15,34,17
"2015-10-05",0,13,11,5,17,7,10,6,18,21,20
"2015-10-06",0,7,8,6,16,5,9,2,18,19,20
"2015-10-07",0,14,7,7,20,3,10,3,10,20,19
"2015-10-08",0,20,12,13,23,6,14,7,7,30,19
"2015-10-09",0,9,9,3,14,5,7,5,13,19,22
"2015-10-12",0,9,6,4,15,6,9,1,10,21,22
"2015-10-13",1,17,18,6,25,8,14,5,19,26,30
"2015-10-14",1,11,5,6,22,7,13,3,17,26,24
"2015-10-15",0,8,10,6,22,5,12,3,16,22,25
"2015-10-16",0,10,11,4,11,6,11,4,17,15,23
"2015-10-19",0,18,7,9,17,6,9,8,14,24,16
"2015-10-20",1,10,12,3,15,6,7,3,16,24,24
"2015-10-21",1,14,12,7,16,11,14,4,19,24,25
"2015-10-22",0,18,10,7,24,6,20,5,13,35,22
"2015-10-23",0,12,15,8,20,9,16,4,20,20,33
"2015-10-26",1,13,9,4,22,4,10,5,11,28,15
"2015-10-27",1,14,13,6,21,9,15,2,23,32,24
"2015-10-28",0,10,7,9,19,9,13,7,23,31,21
"2015-10-29",1,15,8,8,15,7,13,2,16,26,16
"2015-10-30",1,14,18,9,21,12,11,10,20,29,25
"2015-11-02",0,12,12,3,16,7,16,5,14,25,26
"2015-11-03",0,17,13,8,19,4,10,7,11,29,16
"2015-11-04",1,7,9,6,15,5,10,5,10,18,18
"2015-11-05",1,11,13,6,19,9,13,6,22,22,31
"2015-11-06",0,10,11,4,16,8,16,9,19,24,28
"2015-11-09",1,9,13,5,17,9,11,5,13,27,15
"2015-11-10",0,14,14,9,21,5,17,4,18,30,22
"2015-11-11",1,9,18,8,18,11,15,6,22,31,27
"2015-11-12",1,7,10,4,13,9,8,6,13,17,22
"2015-11-13",1,14,11,6,16,6,13,6,12,24,15
"2015-11-16",0,12,15,4,18,8,9,3,23,20,26
"2015-11-17",0,18,10,6,23,10,11,9,16,25,18
"2015-11-18",0,10,7,4,18,5,9,3,10,25,14
"2015-11-19",1,25,7,9,33,3,20,4,12,39,15
"2015-11-20",0,15,17,4,23,7,10,9,17,22,29
"2015-11-23",1,13,10,4,21,8,10,5,20,22,19
"2015-11-24",0,10,4,3,23,2,9,3,8,19,14
"2015-11-25",1,12,6,7,12,3,12,6,7,16,11
"2015-11-27",0,13,6,6,15,4,12,5,13,24,16
"2015-11-30",1,9,7,6,15,5,7,5,13,19,22
"2015-12-01",0,9,10,4,15,12,9,5,14,22,24
"2015-12-02",1,8,6,4,8,4,5,1,14,12,21
"2015-12-03",1,17,14,5,23,8,11,8,25,24,28
"2015-12-04",0,11,7,8,15,9,12,6,16,19,17
"2015-12-07",1,15,10,4,20,3,12,5,18,22,18
"2015-12-08",1,11,17,6,21,13,14,7,28,26,32
"2015-12-09",1,11,14,7,17,8,12,9,12,20,26
"2015-12-10",0,5,8,5,11,2,7,6,14,19,19
"2015-12-11",1,13,7,5,16,5,11,2,19,23,19
"2015-12-14",0,11,10,4,24,5,9,5,19,25,20
"2015-12-15",0,9,8,6,14,4,12,3,11,24,18
"2015-12-16",0,10,15,6,13,4,11,5,13,21,14
"2015-12-17",1,10,7,9,11,5,6,2,11,19,12
"2015-12-18",1,5,15,2,11,9,6,8,13,20,15
"2015-12-21",0,7,9,4,11,2,9,1,11,15,15
"2015-12-22",0,13,8,5,19,3,10,4,8,24,14
"2015-12-23",0,15,6,7,19,2,13,6,18,23,22
"2015-12-24",1,18,13,7,23,7,10,10,13,29,19
"2015-12-28",1,11,6,7,13,4,6,3,8,24,19
"2015-12-29",0,14,9,7,17,6,11,3,11,24,14
"2015-12-30",1,12,8,8,15,3,9,8,10,21,13
"2015-12-31",1,15,11,3,17,5,9,3,11,22,13
"2016-01-04",1,7,15,4,15,8,12,4,23,21,30
"2016-01-05",0,8,8,4,12,5,8,4,11,17,17
"2016-01-06",1,11,4,4,10,0,8,2,7,17,12
"2016-01-07",1,17,5,9,27,4,14,6,13,32,22
"2016-01-08",1,11,14,5,22,7,6,8,14,24,24
"2016-01-11",0,9,10,3,16,10,9,4,15,18,24
"2016-01-12",0,12,7,2,18,5,9,5,14,21,16
"2016-01-13",1,12,5,2,18,4,13,5,16,19,13
"2016-01-14",0,8,11,5,16,9,7,9,15,17,23
"2016-01-15",1,10,13,4,14,9,9,6,11,20,22
"2016-01-19",0,14,12,11,22,6,19,7,19,30,19
"2016-01-20",1,14,10,7,22,7,10,7,14,25,27
"2016-01-21",0,7,10,5,11,3,6,4,9,16,19
"2016-01-22",0,10,10,4,13,7,8,4,16,23,16
"2016-01-25",1,16,12,8,25,6,11,3,17,36,16
"2016-01-26",0,15,12,7,16,11,12,8,22,29,22
"2016-01-27",1,18,13,10,24,4,16,6,11,34,22
"2016-01-28",0,10,6,10,17,2,12,7,9,24,15
"2016-01-29",0,13,9,6,18,8,15,3,14,23,25
"2016-02-01",1,9,10,4,13,6,7,7,14,18,24
"2016-02-02",1,10,8,3,13,4,5,5,19,15,24
"2016-02-03",0,13,16,5,16,11,11,9,14,23,22
"2016-02-04",0,14,10,8,18,6,11,3,22,29,26
"2016-02-05",1,11,15,9,17,9,11,4,16,18,25
"2016-02-08",1,8,6,4,11,5,4,2,14,14,14
"2016-02-09",0,10,12,5,13,6,9,5,16,21,24
"2016-02-10",1,9,11,8,18,5,13,3,17,23,23
"2016-02-11",1,13,5,4,13,3,12,2,15,21,20
"2016-02-12",0,12,8,3,18,2,11,4,10,19,17
"2016-02-16",0,11,10,5,19,7,14,7,16,27,22
"2016-02-17",0,18,10,5,22,11,13,9,13,32,19
"2016-02-18",1,12,8,12,23,6,13,6,11,31,11
"2016-02-19",1,9,8,7,15,8,9,6,14,17,19
"2016-02-22",0,11,15,6,18,5,13,5,16,24,22
"2016-02-23",1,5,10,5,13,9,7,3,13,15,19
"2016-02-24",0,15,13,11,19,9,14,8,14,25,23
"2016-02-25",0,12,5,6,18,2,8,3,12,22,25
"2016-02-26",1,12,8,8,17,6,14,6,11,25,17
"2016-02-29",1,9,5,5,15,1,9,5,12,23,13
"2016-03-01",0,16,15,6,21,9,15,8,18,27,20
"2016-03-02",0,17,13,6,17,7,9,4,18,24,24
"2016-03-03",0,14,10,5,15,8,10,6,13,19,18
"2016-03-04",0,14,10,8,22,8,15,3,15,32,23
"2016-03-07",0,15,11,7,19,7,13,3,14,28,17
"2016-03-08",1,6,12,1,16,9,5,6,16,18,24
"2016-03-09",0,5,12,3,9,7,5,2,19,18,24
"2016-03-10",1,14,11,7,17,6,12,3,15,29,21
"2016-03-11",0,15,9,12,22,6,14,8,15,28,22
"2016-03-14",0,8,6,7,14,6,8,6,15,19,15
"2016-03-15",0,15,10,7,23,7,12,8,16,29,25
"2016-03-16",0,11,11,3,10,7,8,9,16,21,18
"2016-03-17",0,8,8,7,16,9,11,4,21,16,22
"2016-03-18",0,13,6,5,15,7,12,5,13,29,19
"2016-03-21",0,14,9,6,16,6,19,5,12,27,24
"2016-03-22",1,11,7,3,14,4,8,3,9,20,12
"2016-03-23",1,13,7,8,21,2,17,4,10,27,17
"2016-03-24",0,9,15,3,19,4,8,5,10,15,16
"2016-03-28",0,10,14,6,13,6,10,7,20,18,20
"2016-03-29",0,15,13,8,19,2,12,4,15,30,16
"2016-03-30",0,15,12,6,27,12,12,7,15,31,26
"2016-03-31",1,14,13,5,13,3,10,3,15,24,15
"2016-04-01",0,12,8,6,14,4,9,4,14,18,24
"2016-04-04",1,9,10,4,9,7,11,5,24,22,21
"2016-04-05",1,4,6,3,7,2,4,3,11,15,13
"2016-04-06",0,14,10,7,17,9,14,6,17,25,21
"2016-04-07",1,12,9,4,25,4,9,2,19,27,14
"2016-04-08",0,10,10,5,11,4,9,3,14,19,13
"2016-04-11",1,11,8,7,15,9,9,1,17,22,21
"2016-04-12",0,9,14,3,13,6,7,5,16,19,23
"2016-04-13",0,6,12,2,12,8,5,5,15,23,20
"2016-04-14",0,18,7,6,23,5,11,5,17,29,16
"2016-04-15",1,13,5,8,16,6,9,4,12,19,21
"2016-04-18",0,14,5,8,16,2,9,4,11,26,20
"2016-04-19",0,8,10,8,17,9,10,8,16,23,19
"2016-04-20",0,7,11,2,11,7,6,3,17,11,25
"2016-04-21",1,16,9,6,15,5,12,6,15,22,17
"2016-04-22",0,13,10,4,21,7,9,4,18,24,20
"2016-04-25",1,8,14,8,9,9,5,6,18,17,29
"2016-04-26",0,13,7,4,17,5,11,4,13,26,18
"2016-04-27",0,12,12,6,23,7,13,5,18,26,19
"2016-04-28",1,10,9,2,16,7,8,4,17,18,20
"2016-04-29",1,8,8,3,14,7,10,8,17,22,24
"2016-05-02",0,10,20,8,15,12,11,7,20,21,24
"2016-05-03",1,14,9,6,16,3,10,5,14,20,14
"2016-05-04",1,10,11,6,15,5,9,5,14,21,20
"2016-05-05",1,9,12,4,14,6,5,8,19,18,26
"2016-05-06",0,9,6,5,10,5,5,2,14,16,20
"2016-05-09",1,9,9,2,10,3,6,6,15,19,24
"2016-05-10",0,13,10,6,22,5,13,6,16,31,17
"2016-05-11",1,10,8,5,12,5,6,6,15,19,19
"2016-05-12",0,7,6,7,16,8,8,1,16,26,21
"2016-05-13",1,10,8,7,19,8,11,5,19,25,24
"2016-05-16",0,14,6,10,21,2,15,6,13,27,18
"2016-05-17",1,11,18,8,12,13,6,8,28,22,31
"2016-05-18",0,13,12,6,15,7,12,10,17,21,25
"2016-05-19",1,19,7,13,20,8,12,3,18,30,13
"2016-05-20",0,10,11,2,16,5,8,4,7,19,18
"2016-05-23",1,18,8,7,19,3,11,6,20,30,22
"2016-05-24",0,13,9,8,22,3,11,5,15,30,18
"2016-05-25",0,8,15,8,15,5,7,4,13,23,26
"2016-05-26",1,14,4,10,19,5,16,0,9,25,16
"2016-05-27",0,11,12,10,14,7,5,3,19,24,20
"2016-05-31",1,15,8,9,16,7,11,3,20,19,25
"2016-06-01",0,14,9,7,15,9,7,4,13,23,22
"2016-06-02",0,17,10,6,27,6,15,6,14,29,20
"2016-06-03",0,11,10,3,19,7,10,7,17,18,23
"2016-06-06",0,12,11,7,19,8,11,6,13,24,25
"2016-06-07",0,16,12,10,22,7,14,5,18,33,29
"2016-06-08",0,12,10,8,14,10,12,6,20,19,27
"2016-06-09",0,14,11,7,23,5,12,6,12,29,31
"2016-06-10",1,11,8,5,16,5,10,2,16,18,20
"2016-06-13",1,15,14,8,16,8,7,6,16,20,16
"2016-06-14",1,17,6,7,22,5,11,4,13,28,20
"2016-06-15",1,5,4,4,9,1,10,1,12,16,18
"2016-06-16",0,14,15,7,23,10,15,7,15,32,24
"2016-06-17",1,9,8,2,20,4,9,7,11,18,13
"2016-06-20",0,11,12,3,12,9,13,5,14,17,21
"2016-06-21",0,14,17,7,21,6,13,10,12,27,23
"2016-06-22",1,10,7,7,15,1,11,5,15,22,21
"2016-06-23",0,10,14,8,16,9,9,5,21,17,25
"2016-06-24",1,7,9,2,8,4,8,8,11,12,11
"2016-06-27",1,8,7,4,8,9,6,6,19,14,21
"2016-06-28",0,9,11,3,13,9,8,5,17,18,20
"2016-06-29",0,14,14,8,28,10,20,8,17,31,21
"2016-06-30",0,15,10,10,22,6,13,5,13,27,12
"2016-07-01",0,13,10,4,17,3,10,7,10,24,15
"2016-07-05",1,12,9,2,14,7,9,0,13,18,19
"2016-07-06",0,19,16,5,24,9,14,5,22,30,30
"2016-07-07",1,14,16,5,27,6,12,5,22,26,29
"2016-07-08",0,15,15,4,19,9,10,6,13,30,23
"2016-07-11",0,9,5,3,16,7,8,4,17,16,12
"2016-07-12",0,10,8,4,22,5,10,3,12,22,17
"2016-07-13",0,10,9,6,14,7,3,2,15,22,20
"2016-07-14",0,14,5,9,17,2,11,4,13,23,8
"2016-07-15",0,13,6,9,17,6,10,4,15,20,19
"2016-07-18",0,18,12,7,20,3,10,6,14,24,14
"2016-07-19",0,12,11,7,20,5,15,3,13,26,17
"2016-07-20",0,9,6,3,12,7,8,4,17,15,23
"2016-07-21",1,11,11,7,18,6,10,7,12,20,18
"2016-07-22",0,16,13,8,26,9,13,9,20,31,20
"2016-07-25",1,15,10,7,22,6,17,10,16,25,17
"2016-07-26",1,11,7,5,16,6,6,4,17,20,18
"2016-07-27",1,11,6,8,16,3,10,7,11,24,18
"2016-07-28",1,13,11,6,21,7,11,9,16,25,19
"2016-07-29",1,6,10,3,14,9,5,7,16,13,24
"2016-08-01",1,10,7,6,16,6,10,3,15,26,16
"2016-08-02",1,23,12,12,31,8,19,8,16,33,19
"2016-08-03",0,12,14,5,17,6,10,3,14,19,17
"2016-08-04",0,22,9,13,28,11,22,5,22,40,20
"2016-08-05",0,11,7,7,21,8,15,2,9,22,16
"2016-08-08",1,19,19,14,31,14,24,9,24,38,28
"2016-08-09",1,17,11,6,20,8,11,3,22,32,26
"2016-08-10",1,12,9,6,14,5,7,8,8,19,22
"2016-08-11",0,11,9,5,20,9,10,8,19,22,20
"2016-08-12",1,11,10,3,12,4,6,6,11,17,13
"2016-08-15",0,9,11,5,11,10,10,7,19,20,15
"2016-08-16",1,15,11,5,13,9,7,8,19,22,24
"2016-08-17",0,11,7,9,11,3,7,5,9,14,12
"2016-08-18",0,11,7,7,18,6,10,4,21,25,18
"2016-08-19",1,14,12,6,21,4,12,2,14,23,14
"2016-08-22",1,14,13,6,23,8,9,4,10,23,21
"2016-08-23",1,12,16,5,18,8,9,6,16,23,21
"2016-08-24",1,15,11,9,20,9,11,11,16,30,20
"2016-08-25",1,12,6,2,19,6,9,4,15,25,27
"2016-08-26",1,16,12,5,20,9,11,4,17,27,25
"2016-08-29",0,12,12,3,14,9,7,8,16,18,16
"2016-08-30",1,9,12,8,15,8,9,4,15,21,18
"2016-08-31",1,11,13,7,13,5,12,6,10,22,17
"2016-09-01",0,6,15,4,20,10,12,3,17,29,32
"2016-09-02",0,17,16,8,22,12,19,11,20,34,22
"2016-09-06",0,13,13,8,18,11,14,7,17,23,25
"2016-09-07",1,9,9,8,7,5,6,4,15,18,18
"2016-09-08",1,18,10,8,25,6,12,6,17,24,19
"2016-09-09",1,16,15,9,20,14,11,10,19,33,31
"2016-09-12",0,10,11,7,20,6,15,6,13,24,26
"2016-09-13",1,13,15,4,18,10,10,5,13,23,22
"2016-09-14",1,10,13,7,18,10,11,3,20,24,31
"2016-09-15",0,12,9,7,24,6,14,6,10,25,22
"2016-09-16",1,16,13,3,20,6,13,7,10,25,20
"2016-09-19",1,20,15,5,20,7,13,7,16,31,23
"2016-09-20",1,11,11,9,17,3,12,4,6,26,16
"2016-09-21",0,20,16,13,25,5,14,5,19,32,30
"2016-09-22",0,16,15,12,21,11,18,7,19,32,26
"2016-09-23",1,13,4,6,15,5,11,4,18,23,18
"2016-09-26",1,9,10,2,14,5,9,3,18,14,25
"2016-09-27",0,14,9,5,12,3,5,2,10,16,20
"2016-09-28",0,8,5,4,18,3,9,6,12,18,9
"2016-09-29",1,18,11,5,21,8,14,10,17,26,22
"2016-09-30",0,13,11,7,21,6,10,8,14,24,22
"2016-10-03",1,9,10,6,14,6,8,4,17,24,26
"2016-10-04",1,13,7,7,16,3,10,1,18,22,15
"2016-10-05",0,14,15,12,23,11,11,6,21,32,30
"2016-10-06",1,15,5,10,19,3,17,7,7,28,14
"2016-10-07",1,12,11,7,19,12,12,6,19,26,24
"2016-10-10",0,15,15,6,22,6,10,8,14,26,20
"2016-10-11",1,13,22,6,25,16,13,9,25,26,28
"2016-10-12",0,8,12,7,20,8,12,9,14,26,18
"2016-10-13",0,10,7,0,9,5,7,4,15,19,17
"2016-10-14",1,19,10,11,24,6,11,5,17,28,20
"2016-10-17",1,8,5,7,16,7,9,5,13,21,22
"2016-10-18",0,13,6,6,14,5,8,5,13,17,16
"2016-10-19",0,10,16,11,33,6,13,9,20,37,26
"2016-10-20",0,16,14,8,25,7,17,10,17,35,30
"2016-10-21",1,12,14,10,17,5,12,9,15,24,16
"2016-10-24",0,16,16,7,18,11,12,9,22,26,27
"2016-10-25",1,16,13,9,19,9,10,3,24,25,26
"2016-10-26",0,10,15,4,16,9,7,4,12,20,22
"2016-10-27",1,17,6,6,16,4,8,2,9,23,13
"2016-10-28",1,10,16,5,16,9,6,2,20,18,27
"2016-10-31",1,13,21,9,22,7,8,4,20,29,22
"2016-11-01",1,6,6,2,15,7,6,4,19,18,25
"2016-11-02",1,10,10,4,15,5,8,7,11,15,21
"2016-11-03",1,4,11,1,12,3,8,2,8,18,13
"2016-11-04",1,12,12,5,20,7,10,6,14,29,20
"2016-11-07",0,14,11,5,18,9,13,7,16,22,22
"2016-11-08",0,8,14,1,13,7,9,4,16,19,28
"2016-11-09",0,4,11,3,11,4,4,3,14,11,19
"2016-11-10",0,8,15,3,9,12,11,10,20,14,27
"2016-11-11",0,15,14,8,20,5,8,6,19,24,25
"2016-11-14",1,10,10,7,22,8,11,11,19,26,19
"2016-11-15",0,12,14,8,16,5,12,4,17,25,25
"2016-11-16",1,12,10,12,20,4,15,5,15,30,21
"2016-11-17",0,16,17,8,26,12,12,9,24,26,32
"2016-11-18",1,6,9,4,17,4,6,2,15,21,15
"2016-11-21",0,9,9,5,17,6,10,5,13,19,21
"2016-11-22",0,13,7,4,16,4,10,6,11,21,24
"2016-11-23",0,19,14,7,18,8,11,10,20,28,19
"2016-11-25",0,11,13,7,15,7,11,6,15,25,26
"2016-11-28",1,5,13,1,13,4,8,3,15,18,24
"2016-11-29",0,8,12,5,16,8,9,3,14,19,16
"2016-11-30",1,8,11,8,14,7,10,8,14,17,17
"2016-12-01",0,12,23,7,17,8,9,5,11,19,24
"2016-12-02",0,17,9,9,19,4,11,6,17,26,22
"2016-12-05",1,10,14,11,24,10,10,10,23,24,34
"2016-12-06",0,12,9,9,17,6,10,5,17,27,28
"2016-12-07",0,5,11,1,7,5,6,2,12,21,20
"2016-12-08",0,7,12,2,14,5,9,4,15,20,16
"2016-12-09",0,10,6,5,15,5,6,4,15,21,22
"2016-12-12",0,13,13,3,20,6,9,6,21,27,26
"2016-12-13",0,15,11,6,20,7,14,7,15,34,25
"2016-12-14",1,11,13,3,21,5,11,8,15,22,19
"2016-12-15",0,6,10,2,7,4,7,4,11,14,26
"2016-12-16",1,9,17,5,22,7,9,11,19,25,25
"2016-12-19",0,10,8,6,16,5,11,5,14,19,13
"2016-12-20",0,11,7,3,19,5,8,6,14,25,18
"2016-12-21",1,13,11,6,23,7,7,4,16,22,23
"2016-12-22",1,12,11,10,18,7,9,6,15,21,23
"2016-12-23",0,14,6,6,20,3,8,4,15,25,18
"2016-12-27",0,18,11,11,20,5,13,6,15,29,29
"2016-12-28",1,11,13,2,11,8,7,9,16,15,25
"2016-12-29",1,14,10,5,21,5,12,8,14,21,12
"2016-12-30",1,9,7,8,15,5,10,7,13,23,20
"2017-01-03",0,10,11,5,9,8,7,5,16,20,22
"2017-01-04",0,17,9,3,22,3,13,7,11,25,18
"2017-01-05",1,5,15,5,13,8,5,7,13,15,23
"2017-01-06",0,6,9,3,5,4,4,2,17,18,18
"2017-01-09",1,15,6,6,22,9,9,4,17,27,25
"2017-01-10",1,6,10,2,14,4,6,5,14,21,23
"2017-01-11",0,11,9,3,14,8,8,2,14,21,21
"2017-01-12",1,20,9,12,24,3,13,7,21,29,23
"2017-01-13",1,5,10,0,12,5,9,3,19,17,24
"2017-01-17",1,12,10,8,18,9,12,7,17,30,21
"2017-01-18",1,13,18,4,14,15,13,10,18,26,33
"2017-01-19",1,8,14,6,12,13,7,7,20,20,27
"2017-01-20",0,7,14,8,10,13,14,12,23,20,26
"2017-01-23",0,13,9,4,22,6,10,8,23,26,24
"2017-01-24",0,8,13,5,13,7,11,13,13,19,25
"2017-01-25",0,6,12,6,15,8,5,5,20,19,16
"2017-01-26",0,11,16,3,15,8,15,4,19,22,31
"2017-01-27",1,9,7,6,11,4,7,3,13,18,18
"2017-01-30",1,14,13,5,17,7,11,2,19,26,24
"2017-01-31",1,15,10,6,19,4,9,6,11,30,16
"2017-02-01",1,15,8,7,22,6,13,10,15,25,19
"2017-02-02",0,10,10,5,21,8,7,9,17,20,24
"2017-02-03",0,11,9,3,15,1,5,5,13,19,18
"2017-02-06",0,14,9,6,17,1,9,6,12,24,18
"2017-02-07",1,16,8,10,19,4,15,6,14,31,20
"2017-02-08",0,13,6,4,21,6,12,4,12,26,10
"2017-02-09",0,8,12,4,17,9,10,6,16,20,17
"2017-02-10",0,7,6,4,9,4,5,2,12,19,12
"2017-02-13",0,13,12,8,21,9,14,6,13,23,22
"2017-02-14",0,7,4,2,10,4,4,2,13,13,17
"2017-02-15",0,7,10,2,12,6,6,5,18,15,18
"2017-02-16",1,8,11,3,13,8,6,5,18,23,22
"2017-02-17",0,15,10,6,18,6,15,3,14,32,22
"2017-02-21",0,9,5,5,14,3,6,7,18,22,20
"2017-02-22",0,10,9,5,12,8,9,7,22,23,22
"2017-02-23",1,12,11,7,16,9,9,6,20,21,28
"2017-02-24",0,10,10,7,15,6,5,4,13,22,19
"2017-02-27",0,16,8,7,25,5,16,12,11,28,15
"2017-02-28",1,11,10,7,20,7,11,10,18,25,24
"2017-03-01",0,16,12,7,17,6,10,4,14,22,17
"2017-03-02",1,20,11,8,21,2,13,8,12,30,17
"2017-03-03",1,11,10,7,15,10,7,3,23,21,30
"2017-03-06",1,8,13,4,12,9,7,7,21,16,28
"2017-03-07",1,8,4,5,16,8,5,6,14,19,18
"2017-03-08",1,6,7,4,10,6,7,3,13,17,22
"2017-03-09",1,7,12,2,8,4,3,2,14,18,17
"2017-03-10",1,11,13,4,19,8,12,7,14,25,23
"2017-03-13",1,12,13,3,11,9,6,6,17,21,27
"2017-03-14",1,15,7,9,15,4,14,8,14,27,27
"2017-03-15",0,10,8,5,10,4,5,2,10,21,12
"2017-03-16",1,9,11,4,12,6,11,2,16,19,23
"2017-03-17",1,9,13,2,12,10,7,8,20,20,26
"2017-03-20",1,12,11,9,16,6,12,10,24,22,24
"2017-03-21",1,8,9,4,14,7,7,7,16,13,19
"2017-03-22",0,18,7,7,21,4,11,7,14,26,16
"2017-03-23",0,12,6,3,17,2,7,6,20,21,26
"2017-03-24",1,15,9,5,21,5,12,6,13,23,18
"2017-03-27",0,19,10,6,18,7,11,8,13,28,24
"2017-03-28",0,13,13,6,15,11,10,9,27,20,30
"2017-03-29",1,7,12,6,14,5,6,3,22,15,24
"2017-03-30",0,12,11,10,11,9,9,8,25,20,29
"2017-03-31",1,14,9,5,21,5,9,3,15,18,22
"2017-04-03",1,10,6,6,15,5,9,4,11,19,18
"2017-04-04",0,10,7,7,17,6,10,6,14,20,18
"2017-04-05",1,13,14,8,17,8,13,7,19,24,22
"2017-04-06",0,17,13,10,15,6,11,10,16,23,24
"2017-04-07",0,15,13,6,21,7,7,5,21,30,24
"2017-04-10",1,12,9,6,13,4,7,7,9,22,11
"2017-04-11",0,14,12,5,13,8,9,8,19,18,27
"2017-04-12",1,5,5,1,7,5,3,4,9,9,17
"2017-04-13",1,13,6,6,20,2,11,6,6,24,10
"2017-04-17",0,9,2,5,13,1,8,7,10,19,18
"2017-04-18",1,8,11,3,13,12,3,7,23,12,27
"2017-04-19",1,11,7,2,12,4,6,3,11,19,14
